censusid,blockid,blockgroupname,total_population_edu,high_school_diploma,ged_credential,bachelors_degree,masters_degree,professional_degree,doctorate_degree,high_school_diploma_rate,ged_credential_rate,bachelors_degree_rate,masters_degree_rate,professional_degree_rate,doctorate_degree_rate,total_population_employ,labor_force_total,civilian_labor_force,employed_labor_force,unemployed_labor_force,armed_forces_labor_force,not_labor_force_total,labor_force_rate,civilian_labor_rate,employed_labor_rate,unemployed_labor_rate,armed_forces_labor_rate,not_labor_force_rate,total_population_income,income_less_10k,income_10k_15k,income_15k_20k,income_20k_25k,income_25k_30k,income_30k_35k,income_35k_40k,income_40k_45k,income_45k_50k,income_50k_60k,income_60k_75k,income_75k_100k,income_100k_125k,income_125k_150k,income_150k_200k,income_200k_more,median_earnings_total,median_earnings_male,median_earnings_male_fulltime,median_earnings_male_other,median_earnings_female,median_earnings_female_fulltime,median_earnings_female_other,total_households_poverty,below_poverty,below_poverty_family,below_poverty_family_married,below_poverty_family_other,below_poverty_family_other_male_no_spouse,below_poverty_family_other_female_no_spouse,below_poverty_nonfamily,below_poverty_nonfamily_male,below_poverty_nonfamily_female,above_poverty,above_poverty_family,above_poverty_family_married,above_poverty_family_other,above_poverty_family_other_male_no_spouse,above_poverty_family_other_female_no_spouse,above_poverty_nonfamily,above_poverty_nonfamily_male,above_poverty_nonfamily_female,below_poverty_rate,below_poverty_family_rate,below_poverty_family_married_rate,below_poverty_family_other_rate,below_poverty_family_other_male_no_spouse_rate,below_poverty_family_other_female_no_spouse_rate,below_poverty_nonfamily_rate,below_poverty_nonfamily_male_rate,below_poverty_nonfamily_female_rate,above_poverty_rate,above_poverty_family_rate,above_poverty_family_married_rate,above_poverty_family_other_rate,above_poverty_family_other_male_no_spouse_rate,above_poverty_family_other_female_no_spouse_rate,above_poverty_nonfamily_rate,above_poverty_nonfamily_male_rate,above_poverty_nonfamily_female_rate,total_population_assist,with_assistance,without_assistance,with_assistance_rate,without_assistance_rate
1500000US720034305012,720034305012,"Block Group 2, Census Tract 4305.01, Aguada Municipio, Puerto Rico",1024,256,0,252,60,0,0,0.25,0,0.24609375,0.05859375,0,0,1308,427,427,427,0,0,881,0.326452599388379,0.326452599388379,0.326452599388379,0,0,0.673547400611621,284,0,38,42,23,45,51,0,40,0,0,0,45,0,0,0,0,18277,6984,,6442,19655,19655,,429,138,61,61,0,0,0,77,38,39,291,223,170,53,0,53,68,38,30,0.321678321678322,0.142191142191142,0.142191142191142,0,0,0,0.17948717948718,0.0885780885780886,0.0909090909090909,0.678321678321678,0.51981351981352,0.396270396270396,0.123543123543124,0,0.123543123543124,0.158508158508159,0.0885780885780886,0.0699300699300699,429,216,213,0.503496503496504,0.496503496503497
1500000US720034305013,720034305013,"Block Group 3, Census Tract 4305.01, Aguada Municipio, Puerto Rico",734,61,32,342,25,0,24,0.0831062670299728,0.0435967302452316,0.465940054495913,0.0340599455040872,0,0.0326975476839237,919,614,614,614,0,0,305,0.668117519042438,0.668117519042438,0.668117519042438,0,0,0.331882480957563,227,0,0,0,0,13,31,0,0,0,109,0,33,41,0,0,0,18310,25341,31573,12679,17694,17923,,421,136,0,0,0,0,0,136,94,42,285,227,227,0,0,0,58,58,0,0.323040380047506,0,0,0,0,0,0.323040380047506,0.223277909738717,0.0997624703087886,0.676959619952494,0.539192399049881,0.539192399049881,0,0,0,0.137767220902613,0.137767220902613,0,421,81,340,0.192399049881235,0.807600950118765
1500000US720034305014,720034305014,"Block Group 4, Census Tract 4305.01, Aguada Municipio, Puerto Rico",1354,310,70,231,110,25,79,0.228951255539143,0.051698670605613,0.170605612998523,0.0812407680945347,0.0184638109305761,0.0583456425406204,1722,693,693,661,32,0,1029,0.402439024390244,0.402439024390244,0.383855981416957,0.0185830429732869,0,0.597560975609756,501,54,22,124,38,45,0,0,25,49,25,0,24,43,32,20,0,17883,17702,20472,,18194,25938,8611,647,159,159,121,38,0,38,0,0,0,488,342,303,39,39,0,146,27,119,0.245749613601237,0.245749613601237,0.187017001545595,0.0587326120556414,0,0.0587326120556414,0,0,0,0.754250386398764,0.528593508500773,0.468315301391036,0.0602782071097373,0.0602782071097373,0,0.225656877897991,0.0417310664605873,0.183925811437403,647,150,497,0.231839258114374,0.768160741885626
1500000US720034305021,720034305021,"Block Group 1, Census Tract 4305.02, Aguada Municipio, Puerto Rico",1824,265,46,173,78,44,0,0.145285087719298,0.025219298245614,0.0948464912280702,0.0427631578947368,0.0241228070175439,0,2116,674,674,531,143,0,1442,0.318525519848771,0.318525519848771,0.250945179584121,0.0675803402646503,0,0.681474480151229,692,274,139,98,15,15,40,8,26,23,41,0,13,0,0,0,0,10641,10223,16761,8171,13403,16250,4767,900,645,473,222,251,79,172,172,114,58,255,219,205,14,14,0,36,36,0,0.716666666666667,0.525555555555556,0.246666666666667,0.278888888888889,0.0877777777777778,0.191111111111111,0.191111111111111,0.126666666666667,0.0644444444444445,0.283333333333333,0.243333333333333,0.227777777777778,0.0155555555555556,0.0155555555555556,0,0.04,0.04,0,900,664,236,0.737777777777778,0.262222222222222
1500000US720034305022,720034305022,"Block Group 2, Census Tract 4305.02, Aguada Municipio, Puerto Rico",1469,277,105,149,130,0,0,0.18856364874064,0.0714771953710007,0.10142954390742,0.0884955752212389,0,0,1760,630,630,501,129,0,1130,0.357954545454545,0.357954545454545,0.284659090909091,0.0732954545454545,0,0.642045454545455,533,117,40,48,16,79,118,19,11,0,0,17,20,48,0,0,0,17967,18313,30347,10475,,38897,7045,661,285,192,75,117,17,100,93,46,47,376,341,309,32,15,17,35,35,0,0.431164901664145,0.290468986384266,0.113464447806354,0.177004538577912,0.0257186081694402,0.151285930408472,0.140695915279879,0.0695915279878971,0.0711043872919819,0.568835098335855,0.51588502269289,0.467473524962179,0.0484114977307111,0.0226928895612708,0.0257186081694402,0.0529500756429652,0.0529500756429652,0,661,345,316,0.521936459909228,0.478063540090772
1500000US720034306011,720034306011,"Block Group 1, Census Tract 4306.01, Aguada Municipio, Puerto Rico",1151,238,27,208,26,0,17,0.206776715899218,0.0234578627280626,0.180712423979149,0.0225890529973936,0,0.0147697654213727,1273,516,516,463,53,0,757,0.405341712490181,0.405341712490181,0.363707776904949,0.0416339355852317,0,0.594658287509819,377,93,36,67,43,15,64,0,0,0,24,0,35,0,0,0,0,15801,17407,31375,7500,,25781,6167,558,284,185,104,81,12,69,99,44,55,274,192,79,113,43,70,82,64,18,0.508960573476703,0.331541218637993,0.186379928315412,0.145161290322581,0.021505376344086,0.123655913978495,0.17741935483871,0.0788530465949821,0.0985663082437276,0.491039426523298,0.344086021505376,0.1415770609319,0.202508960573477,0.0770609318996416,0.125448028673835,0.146953405017921,0.114695340501792,0.032258064516129,558,259,299,0.46415770609319,0.53584229390681
1500000US720034306012,720034306012,"Block Group 2, Census Tract 4306.01, Aguada Municipio, Puerto Rico",851,170,17,127,14,0,19,0.199764982373678,0.0199764982373678,0.149236192714454,0.0164512338425382,0,0.0223266745005875,1022,441,441,414,27,0,581,0.431506849315069,0.431506849315069,0.405088062622309,0.0264187866927593,0,0.568493150684932,327,93,51,24,30,49,8,31,0,0,11,21,0,0,0,9,0,11000,7154,21477,6184,14085,14634,,368,185,168,119,49,49,0,17,17,0,183,159,130,29,8,21,24,24,0,0.502717391304348,0.456521739130435,0.323369565217391,0.133152173913043,0.133152173913043,0,0.046195652173913,0.046195652173913,0,0.497282608695652,0.432065217391304,0.353260869565217,0.078804347826087,0.0217391304347826,0.0570652173913044,0.0652173913043478,0.0652173913043478,0,368,163,205,0.442934782608696,0.557065217391304
1500000US720034306013,720034306013,"Block Group 3, Census Tract 4306.01, Aguada Municipio, Puerto Rico",363,89,24,29,0,0,0,0.245179063360882,0.0661157024793388,0.0798898071625344,0,0,0,377,181,181,166,15,0,196,0.480106100795756,0.480106100795756,0.440318302387268,0.0397877984084881,0,0.519893899204244,106,14,0,22,26,21,12,0,0,11,0,0,0,0,0,0,0,12893,13043,15893,7250,,,,246,118,48,48,0,0,0,70,38,32,128,58,47,11,0,11,70,30,40,0.479674796747968,0.195121951219512,0.195121951219512,0,0,0,0.284552845528455,0.154471544715447,0.130081300813008,0.520325203252033,0.235772357723577,0.191056910569106,0.0447154471544715,0,0.0447154471544715,0.284552845528455,0.121951219512195,0.16260162601626,246,125,121,0.508130081300813,0.491869918699187
1500000US720034306014,720034306014,"Block Group 4, Census Tract 4306.01, Aguada Municipio, Puerto Rico",619,195,19,17,36,0,0,0.31502423263328,0.0306946688206785,0.0274636510500808,0.0581583198707593,0,0,752,177,177,164,13,0,575,0.235372340425532,0.235372340425532,0.218085106382979,0.0172872340425532,0,0.764627659574468,251,60,93,43,0,32,0,0,0,23,0,0,0,0,0,0,0,7205,9000,,8000,6811,,,267,195,179,112,67,29,38,16,0,16,72,72,40,32,0,32,0,0,0,0.730337078651685,0.670411985018727,0.419475655430712,0.250936329588015,0.108614232209738,0.142322097378277,0.0599250936329588,0,0.0599250936329588,0.269662921348315,0.269662921348315,0.149812734082397,0.119850187265918,0,0.119850187265918,0,0,0,267,221,46,0.827715355805244,0.172284644194757
1500000US720034306021,720034306021,"Block Group 1, Census Tract 4306.02, Aguada Municipio, Puerto Rico",694,114,28,57,9,0,0,0.164265129682997,0.0403458213256484,0.0821325648414986,0.0129682997118156,0,0,758,301,301,235,66,0,457,0.397097625329815,0.397097625329815,0.310026385224274,0.0870712401055409,0,0.602902374670185,266,140,48,13,32,12,0,0,0,0,0,12,0,9,0,0,0,6550,6339,,6042,,,,351,285,200,79,121,55,66,85,38,47,66,66,66,0,0,0,0,0,0,0.811965811965812,0.56980056980057,0.225071225071225,0.344729344729345,0.156695156695157,0.188034188034188,0.242165242165242,0.108262108262108,0.133903133903134,0.188034188034188,0.188034188034188,0.188034188034188,0,0,0,0,0,0,351,239,112,0.680911680911681,0.319088319088319
1500000US720034306022,720034306022,"Block Group 2, Census Tract 4306.02, Aguada Municipio, Puerto Rico",1516,257,20,328,102,0,76,0.169525065963061,0.0131926121372032,0.216358839050132,0.0672823218997362,0,0.050131926121372,1718,844,844,748,96,0,874,0.491268917345751,0.491268917345751,0.435389988358557,0.0558789289871944,0,0.508731082654249,633,90,31,66,67,67,32,60,0,68,46,49,23,34,0,0,0,17459,34306,44444,16053,12463,17245,8896,768,207,171,75,96,0,96,36,0,36,561,462,406,56,0,56,99,69,30,0.26953125,0.22265625,0.09765625,0.125,0,0.125,0.046875,0,0.046875,0.73046875,0.6015625,0.528645833333333,0.0729166666666667,0,0.0729166666666667,0.12890625,0.08984375,0.0390625,768,210,558,0.2734375,0.7265625
1500000US720039900000,720039900000,"Block Group 0, Census Tract 9900, Aguada Municipio, Puerto Rico",0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,
1500000US720054001001,720054001001,"Block Group 1, Census Tract 4001, Aguadilla Municipio, Puerto Rico",794,242,0,264,65,0,0,0.304785894206549,0,0.332493702770781,0.0818639798488665,0,0,953,343,343,306,37,0,610,0.359916054564533,0.359916054564533,0.32109129066107,0.0388247639034628,0,0.640083945435467,279,0,33,39,23,0,0,0,0,0,131,53,0,0,0,0,0,23509,23443,23443,,,39130,9255,449,198,52,0,52,0,52,146,20,126,251,227,174,53,0,53,24,24,0,0.44097995545657,0.115812917594655,0,0.115812917594655,0,0.115812917594655,0.325167037861915,0.044543429844098,0.280623608017817,0.55902004454343,0.505567928730512,0.387527839643653,0.11804008908686,0,0.11804008908686,0.0534521158129176,0.0534521158129176,0,449,167,282,0.371937639198218,0.628062360801782
1500000US720054001002,720054001002,"Block Group 2, Census Tract 4001, Aguadilla Municipio, Puerto Rico",284,103,43,0,0,0,0,0.362676056338028,0.151408450704225,0,0,0,0,410,134,134,55,79,0,276,0.326829268292683,0.326829268292683,0.134146341463415,0.192682926829268,0,0.673170731707317,107,36,23,20,0,0,0,0,0,0,0,0,28,0,0,0,0,14063,,,,,,,192,102,79,43,36,0,36,23,23,0,90,28,28,0,0,0,62,0,62,0.53125,0.411458333333333,0.223958333333333,0.1875,0,0.1875,0.119791666666667,0.119791666666667,0,0.46875,0.145833333333333,0.145833333333333,0,0,0,0.322916666666667,0,0.322916666666667,192,55,137,0.286458333333333,0.713541666666667
1500000US720054001003,720054001003,"Block Group 3, Census Tract 4001, Aguadilla Municipio, Puerto Rico",712,248,29,192,37,30,17,0.348314606741573,0.0407303370786517,0.269662921348315,0.0519662921348315,0.0421348314606742,0.023876404494382,788,432,432,366,66,0,356,0.548223350253807,0.548223350253807,0.464467005076142,0.083756345177665,0,0.451776649746193,291,81,0,22,0,79,0,0,0,0,16,46,47,0,0,0,0,35962,38695,39099,,,35801,,413,188,136,88,48,0,48,52,23,29,225,155,155,0,0,0,70,70,0,0.455205811138015,0.329297820823245,0.213075060532688,0.116222760290557,0,0.116222760290557,0.12590799031477,0.0556900726392252,0.0702179176755448,0.544794188861986,0.375302663438257,0.375302663438257,0,0,0,0.169491525423729,0.169491525423729,0,413,165,248,0.399515738498789,0.600484261501211
1500000US720054001004,720054001004,"Block Group 4, Census Tract 4001, Aguadilla Municipio, Puerto Rico",935,258,16,59,25,0,0,0.275935828877005,0.0171122994652406,0.0631016042780749,0.0267379679144385,0,0,1028,268,268,195,73,0,760,0.260700389105058,0.260700389105058,0.189688715953307,0.071011673151751,0,0.739299610894942,369,115,88,15,92,59,0,0,0,0,0,0,0,0,0,0,0,14375,,,,20203,,,539,304,218,71,147,25,122,86,36,50,235,151,135,16,0,16,84,30,54,0.564007421150278,0.404452690166976,0.131725417439703,0.272727272727273,0.0463821892393321,0.226345083487941,0.159554730983302,0.0667903525046382,0.0927643784786642,0.435992578849722,0.280148423005566,0.250463821892393,0.0296846011131725,0,0.0296846011131725,0.155844155844156,0.0556586270871985,0.100185528756957,539,229,310,0.424860853432282,0.575139146567718
1500000US720054001005,720054001005,"Block Group 5, Census Tract 4001, Aguadilla Municipio, Puerto Rico",552,96,0,170,37,0,0,0.173913043478261,0,0.307971014492754,0.0670289855072464,0,0,758,422,422,350,72,0,336,0.556728232189974,0.556728232189974,0.461741424802111,0.0949868073878628,0,0.443271767810026,277,168,15,0,0,63,0,0,0,0,0,31,0,0,0,0,0,11250,,,,,17440,,369,198,183,30,153,0,153,15,0,15,171,94,32,62,0,62,77,0,77,0.536585365853659,0.495934959349594,0.0813008130081301,0.414634146341463,0,0.414634146341463,0.040650406504065,0,0.040650406504065,0.463414634146342,0.254742547425474,0.0867208672086721,0.168021680216802,0,0.168021680216802,0.208672086720867,0,0.208672086720867,369,161,208,0.436314363143631,0.563685636856369
1500000US720054003001,720054003001,"Block Group 1, Census Tract 4003, Aguadilla Municipio, Puerto Rico",989,100,0,348,219,26,10,0.101112234580384,0,0.351870576339737,0.221435793731041,0.0262891809908999,0.0101112234580384,1409,619,619,547,72,0,790,0.439318665720369,0.439318665720369,0.388218594748048,0.0511000709723208,0,0.560681334279631,372,69,27,36,10,0,10,24,17,38,8,59,37,29,8,0,0,24500,33542,33796,,14028,32250,6852,582,238,114,27,87,11,76,124,9,115,344,258,197,61,0,61,86,34,52,0.40893470790378,0.195876288659794,0.0463917525773196,0.149484536082474,0.0189003436426117,0.130584192439863,0.213058419243986,0.0154639175257732,0.197594501718213,0.59106529209622,0.443298969072165,0.338487972508591,0.104810996563574,0,0.104810996563574,0.147766323024055,0.0584192439862543,0.0893470790378007,582,102,480,0.175257731958763,0.824742268041237
1500000US720054003002,720054003002,"Block Group 2, Census Tract 4003, Aguadilla Municipio, Puerto Rico",1033,214,39,338,92,27,12,0.207163601161665,0.0377541142303969,0.327202323330106,0.0890609874152953,0.0261374636979671,0.0116166505324298,1231,606,579,563,16,27,625,0.492282696994314,0.470349309504468,0.457351746547522,0.0129975629569456,0.0219333874898457,0.507717303005686,384,54,0,43,25,8,47,0,17,34,24,68,47,17,0,0,0,23100,28047,31204,10444,15221,25694,7599,647,216,74,28,46,0,46,142,81,61,431,310,269,41,18,23,121,112,9,0.333848531684699,0.114374034003091,0.0432766615146832,0.071097372488408,0,0.071097372488408,0.219474497681607,0.125193199381762,0.0942812982998454,0.666151468315301,0.479134466769706,0.415765069551777,0.0633693972179289,0.0278207109737249,0.035548686244204,0.187017001545595,0.173106646058733,0.0139103554868624,647,97,550,0.149922720247295,0.850077279752705
1500000US720054004001,720054004001,"Block Group 1, Census Tract 4004, Aguadilla Municipio, Puerto Rico",826,222,65,41,11,0,0,0.268765133171913,0.0786924939467312,0.049636803874092,0.013317191283293,0,0,910,339,339,230,109,0,571,0.372527472527473,0.372527472527473,0.252747252747253,0.11978021978022,0,0.627472527472528,349,210,19,75,0,11,0,13,0,0,13,0,0,0,8,0,0,10625,7115,16944,6058,12188,,11250,500,394,286,72,214,25,189,108,73,35,106,63,50,13,0,13,43,16,27,0.788,0.572,0.144,0.428,0.05,0.378,0.216,0.146,0.07,0.212,0.126,0.1,0.026,0,0.026,0.086,0.032,0.054,500,395,105,0.79,0.21
1500000US720054004002,720054004002,"Block Group 2, Census Tract 4004, Aguadilla Municipio, Puerto Rico",805,143,23,180,43,12,0,0.177639751552795,0.0285714285714286,0.22360248447205,0.053416149068323,0.0149068322981366,0,895,290,273,250,23,17,605,0.324022346368715,0.305027932960894,0.279329608938548,0.0256983240223464,0.0189944134078212,0.675977653631285,306,39,96,0,12,30,28,43,13,0,14,12,19,0,0,0,0,29271,29340,28889,,27368,30742,,427,167,135,89,46,46,0,32,32,0,260,171,144,27,17,10,89,74,15,0.391100702576112,0.31615925058548,0.208430913348946,0.107728337236534,0.107728337236534,0,0.0749414519906323,0.0749414519906323,0,0.608899297423888,0.400468384074942,0.337236533957845,0.063231850117096,0.0398126463700234,0.0234192037470726,0.208430913348946,0.173302107728337,0.0351288056206089,427,85,342,0.199063231850117,0.800936768149883
1500000US720054004003,720054004003,"Block Group 3, Census Tract 4004, Aguadilla Municipio, Puerto Rico",1024,198,31,132,56,10,11,0.193359375,0.0302734375,0.12890625,0.0546875,0.009765625,0.0107421875,1289,519,519,439,80,0,770,0.402637703646237,0.402637703646237,0.340574088440652,0.0620636152055857,0,0.597362296353763,399,134,38,54,28,0,13,36,0,12,13,16,12,13,9,21,0,15117,21000,25893,,14688,25588,10313,589,353,238,93,145,37,108,115,57,58,236,161,161,0,0,0,75,51,24,0.599320882852292,0.404074702886248,0.157894736842105,0.246179966044143,0.0628183361629881,0.183361629881155,0.195246179966044,0.0967741935483871,0.098471986417657,0.400679117147708,0.273344651952462,0.273344651952462,0,0,0,0.127334465195246,0.0865874363327674,0.0407470288624788,589,294,295,0.499151103565365,0.500848896434635
1500000US720054005011,720054005011,"Block Group 1, Census Tract 4005.01, Aguadilla Municipio, Puerto Rico",1936,501,33,264,146,66,23,0.258780991735537,0.0170454545454545,0.136363636363636,0.0754132231404959,0.0340909090909091,0.0118801652892562,2088,812,812,740,72,0,1276,0.388888888888889,0.388888888888889,0.354406130268199,0.0344827586206897,0,0.611111111111111,720,104,55,48,164,36,32,32,26,52,37,53,21,0,25,15,20,22652,27118,37566,6143,19302,21719,12870,1035,321,197,66,131,34,97,124,49,75,714,523,374,149,44,105,191,30,161,0.310144927536232,0.190338164251208,0.063768115942029,0.126570048309179,0.0328502415458937,0.093719806763285,0.119806763285024,0.0473429951690821,0.072463768115942,0.689855072463768,0.505314009661836,0.361352657004831,0.143961352657005,0.042512077294686,0.101449275362319,0.184541062801932,0.0289855072463768,0.155555555555556,1035,324,711,0.31304347826087,0.686956521739131
1500000US720054005012,720054005012,"Block Group 2, Census Tract 4005.01, Aguadilla Municipio, Puerto Rico",634,177,52,27,0,0,15,0.279179810725552,0.082018927444795,0.0425867507886435,0,0,0.0236593059936909,707,274,274,146,128,0,433,0.387553041018388,0.387553041018388,0.206506364922206,0.181046676096181,0,0.612446958981613,303,162,64,0,40,30,0,0,0,0,7,0,0,0,0,0,0,11571,12083,13720,7109,,,"2,500-",398,314,246,49,197,38,159,68,50,18,84,57,40,17,17,0,27,0,27,0.788944723618091,0.618090452261307,0.123115577889447,0.494974874371859,0.0954773869346734,0.399497487437186,0.170854271356784,0.125628140703518,0.0452261306532663,0.21105527638191,0.14321608040201,0.100502512562814,0.042713567839196,0.042713567839196,0,0.0678391959798995,0,0.0678391959798995,398,292,106,0.733668341708543,0.266331658291457
1500000US720054005021,720054005021,"Block Group 1, Census Tract 4005.02, Aguadilla Municipio, Puerto Rico",1830,483,44,590,76,24,0,0.263934426229508,0.0240437158469945,0.3224043715847,0.0415300546448087,0.0131147540983607,0,2390,1172,1172,969,203,0,1218,0.490376569037657,0.490376569037657,0.405439330543933,0.0849372384937239,0,0.509623430962343,674,108,58,67,30,96,0,59,0,75,29,25,74,31,22,0,0,17975,16447,35680,"2,500-",20366,22300,7868,928,324,233,107,126,0,126,91,47,44,604,441,324,117,58,59,163,38,125,0.349137931034483,0.251077586206897,0.115301724137931,0.135775862068966,0,0.135775862068966,0.0980603448275862,0.0506465517241379,0.0474137931034483,0.650862068965517,0.475215517241379,0.349137931034483,0.126077586206897,0.0625,0.0635775862068966,0.175646551724138,0.040948275862069,0.134698275862069,928,327,601,0.352370689655172,0.647629310344828
1500000US720054005022,720054005022,"Block Group 2, Census Tract 4005.02, Aguadilla Municipio, Puerto Rico",1434,362,24,243,108,17,0,0.252440725244073,0.0167364016736402,0.169456066945607,0.0753138075313808,0.0118549511854951,0,1677,698,672,583,89,26,979,0.416219439475253,0.400715563506261,0.347644603458557,0.0530709600477042,0.0155038759689922,0.583780560524747,592,158,162,0,0,0,46,0,91,0,0,48,87,0,0,0,0,20533,20568,28194,5890,20500,27200,9732,832,470,320,95,225,42,183,150,96,54,362,272,272,0,0,0,90,0,90,0.564903846153846,0.384615384615385,0.114182692307692,0.270432692307692,0.0504807692307692,0.219951923076923,0.180288461538462,0.115384615384615,0.0649038461538462,0.435096153846154,0.326923076923077,0.326923076923077,0,0,0,0.108173076923077,0,0.108173076923077,832,463,369,0.556490384615385,0.443509615384615
1500000US720054005023,720054005023,"Block Group 3, Census Tract 4005.02, Aguadilla Municipio, Puerto Rico",625,120,22,76,0,0,0,0.192,0.0352,0.1216,0,0,0,883,364,364,173,191,0,519,0.412231030577576,0.412231030577576,0.195922989807475,0.216308040770102,0,0.587768969422424,406,322,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2,500-",,,,,,495,424,354,58,296,97,199,70,44,26,71,52,23,29,0,29,19,0,19,0.856565656565657,0.715151515151515,0.117171717171717,0.597979797979798,0.195959595959596,0.402020202020202,0.141414141414141,0.0888888888888889,0.0525252525252525,0.143434343434343,0.105050505050505,0.0464646464646465,0.0585858585858586,0,0.0585858585858586,0.0383838383838384,0,0.0383838383838384,495,366,129,0.739393939393939,0.260606060606061
